0,0,0,0,0,0,0,0.07,0.26,0.5,0.69,0.74,0.79,0.85,0.86,0.87,0.88,0.89,0.89,0.91,0.93,0.92,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
0,0,0,0,0,0,0.03,0.09,0.11,0.11,0.03,0.0700000000000001,0.0299999999999999,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0,0.0199999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.04,0.1,0.14,0.05,0.03,0.0099999999999999,0.03,0.02,0.01,0.02,0.01,0.01,0,0,0.0099999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.01,0.1,0.08,0.0499999999999999,0.05,0.03,0.03,0,0.02,0.01,0.03,0,0.02,0.0099999999999999,0,0,0.0099999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.01,0.09,0.1,0.0700000000000001,0.05,0.0399999999999999,0.04,0.01,0.0599999999999999,0.0399999999999999,0.0399999999999999,0.0099999999999999,0.0299999999999999,0.0099999999999999,0,0,0,0,0.0099999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.05,0.16,0.1,0.0499999999999999,0.04,0.02,0.02,0.0499999999999999,0.01,0.02,0.01,0.02,0.03,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.06,0.12,0.14,0.05,0.07,0.0600000000000001,0.0399999999999999,0.02,0.03,0.02,0.02,0.02,0.01,0.01,0,0,0,0,0,0.0099999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.14,0.17,0.0700000000000001,0.09,0.04,0.01,0.02,0.02,0,0,0,0,0,0.01,0.01,0.02,0.01,0,0,0,0.0099999999999999,0.0099999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.05,0.18,0.13,0.11,0.09,0.0399999999999999,0.0299999999999999,0,0.01,0,0,0,0,0,0.01,0,0,0,0.01,0,0,0,0,0.0099999999999999,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.1,0.17,0.12,0.05,0.04,0.04,0.03,0.02,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0099999999999999,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.19,0.23,0.08,0.0599999999999999,0.01,0,0,0,0,0,0.01,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01,0,0,0.05,0.28,0.14,0.04,0.01,0.01,0,0.01,0.01,0.01,0.01,0,0,0,0,0,0.01,0,0.01,0,0.01,0,0,0,0,0,0.0099999999999999,0,0,0,0,0,0,0,0,0,0
0.97,0,0,0.18,0.29,0.02,0.01,0,0,0.01,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02,0.13,0.07,0.38,0.09,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.02,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.6,0.35,0.35,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.27,0.49,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0,0.02,0.01,0.03,0.03,0.01,0.02,0,0,0,0.0099999999999999,0,0,0,0,0,0,0,0,0
0,0,0.09,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0.02,0.02,0.02,0.03,0.01,0.04,0.01,0,0,0,0,0,0,0.0099999999999999,0.0099999999999999,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.03,0,0.04,0.03,0.01,0.0199999999999999,0,0,0.0099999999999999,0,0,0,0.0099999999999999,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.01,0.03,0.05,0.05,0.07,0.07,0.05,0.0600000000000001,0.0600000000000001,0.0599999999999999,0.04,0.0599999999999999
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0.01,0.02,0.01
