0,0,0,0,0,0,0,0.05,0.25,0.52,0.64,0.75,0.81,0.84,0.85,0.86,0.87,0.85,0.86,0.86,0.86,0.86,0.86,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87
0,0,0,0,0,0,0.01,0.11,0.18,0.08,0.07,0.04,0.0299999999999999,0.02,0.01,0,0,0.02,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.01,0.09,0.09,0.1,0.05,0.0399999999999999,0.02,0,0,0,0.01,0.01,0.02,0.01,0.01,0.01,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.06,0.15,0.1,0.04,0.0599999999999999,0.05,0.01,0.02,0.02,0.01,0,0,0.01,0.01,0.01,0,0.01,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.01,0.1,0.11,0.07,0.03,0.04,0.02,0.03,0,0,0.02,0.01,0.01,0,0.01,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.01,0.12,0.1,0.04,0.0499999999999999,0.03,0.01,0,0.02,0.03,0.02,0.01,0.01,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.07,0.16,0.09,0.0800000000000001,0.0600000000000001,0.02,0,0,0.02,0.01,0,0,0,0.01,0.01,0,0,0.01,0.01,0.01,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.01,0.15,0.15,0.0800000000000001,0.08,0.03,0.01,0.01,0.02,0.01,0.01,0.02,0.01,0,0,0.01,0.01,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.02,0.19,0.14,0.08,0.02,0.02,0.01,0,0.01,0,0.0099999999999999,0,0.01,0.01,0.01,0,0,0.01,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.05,0.16,0.14,0.04,0.0299999999999999,0.0199999999999999,0,0.0199999999999999,0.0099999999999999,0.0099999999999999,0,0.0099999999999999,0.01,0.01,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.2,0.25,0.04,0.0499999999999999,0.01,0.01,0.0299999999999999,0.01,0.01,0.01,0.01,0,0.0099999999999999,0,0,0.01,0,0,0.01,0.01,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.02,0.33,0.11,0.0399999999999999,0.03,0.02,0.01,0.03,0.02,0,0,0,0.01,0,0,0,0.01,0.01,0.02,0,0,0.01,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0
0.96,0,0,0.14,0.25,0.04,0.03,0.01,0.03,0.02,0.01,0.02,0.03,0.02,0.01,0.01,0.01,0.0299999999999999,0.0299999999999999,0,0,0,0.01,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.04,0.13,0.06,0.38,0.12,0.01,0,0.01,0,0.01,0,0.01,0.01,0.01,0.02,0,0.01,0.01,0,0.0099999999999999,0.01,0,0,0.01,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0
0,0.6,0.32,0.39,0.02,0,0,0,0,0,0,0,0,0.01,0.01,0.02,0.01,0.01,0.03,0.03,0.0199999999999999,0.0199999999999999,0.0299999999999999,0.02,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.27,0.5,0.07,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,0.01,0,0.01,0.04,0.03,0.02,0.0199999999999999,0.02,0.02,0.01,0,0.01,0.01,0.02,0.01,0.02,0.01,0,0,0,0,0,0
0,0,0.12,0,0,0,0,0,0,0,0,0,0.01,0,0.01,0,0.01,0.02,0.02,0.02,0,0.02,0.02,0.03,0.0399999999999999,0.0199999999999999,0.0399999999999999,0.0599999999999999,0.0499999999999999,0.03,0.02,0.03,0.01,0.03,0.04,0.04,0.03,0.01,0.01,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.01,0.01,0.02,0.02,0.04,0.0600000000000001,0.05,0.05,0.05,0.07,0.09,0.08,0.09,0.07,0.08,0.09,0.1,0.1,0.11,0.13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0.02,0.01,0,0,0.02,0.01,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
